user_id,orig_row,M2ID,M2FAMNUM,answered
3463,1802,12318.0,100962.0,191
3464,6205,18024.0,103225.0,152
3465,3536,14558.0,110407.0,168
3466,3669,14739.0,101914.0,159
3467,34,10044.0,100021.0,159
3468,2307,12947.0,120488.0,140
3469,6672,18642.0,120635.0,122
3470,280,10362.0,100150.0,21
3471,585,10736.0,100315.0,172
3472,4335,15612.0,110235.0,166
3473,2627,13365.0,110107.0,141
3474,545,10686.0,110036.0,179
3475,3084,13957.0,101634.0,189
3476,3331,14277.0,101759.0,22
3477,3168,14066.0,101675.0,171
3478,1567,12023.0,100838.0,180
3479,6717,18704.0,110135.0,178
3480,1225,11590.0,110440.0,158
3481,1505,11949.0,120723.0,164
3482,6687,18662.0,120962.0,133
3483,4315,15589.0,102259.0,184
3484,6846,18867.0,120039.0,180
3485,3301,14237.0,101743.0,157
3486,5127,16629.0,102679.0,149
3487,365,10466.0,100194.0,40
3488,6100,17877.0,103175.0,187
3489,6393,18279.0,103335.0,20
3490,290,10377.0,110019.0,178
3491,5823,17530.0,103037.0,173
3492,541,10681.0,100293.0,24
3493,2842,13629.0,101509.0,158
3494,1729,12225.0,100923.0,135
3495,4420,15721.0,110320.0,123
3496,6010,17769.0,120242.0,123
3497,3557,14591.0,120420.0,187
3498,2849,13640.0,101512.0,116
3499,33,10042.0,100020.0,138
3500,38,10050.0,100023.0,166
3501,6788,18792.0,120053.0,135
3502,2785,13561.0,120793.0,181
3503,2127,12719.0,101131.0,151
3504,926,11184.0,120088.0,167
3505,2431,13113.0,120627.0,158
3506,3628,14685.0,101889.0,145
3507,319,10411.0,120143.0,136
3508,5039,16523.0,110374.0,116
3509,874,11123.0,100470.0,22
3510,6893,18927.0,103608.0,119
3511,389,10493.0,110147.0,135
3512,3840,14972.0,110276.0,17
3513,373,10476.0,120678.0,148
3514,2684,13435.0,110187.0,171
3515,1758,12259.0,120497.0,175
3516,959,11229.0,120591.0,190
3517,3093,13967.0,101641.0,119
3518,6555,18491.0,120615.0,176
3519,6887,18918.0,110516.0,185
3520,6349,18225.0,103308.0,135
3521,2562,13286.0,101350.0,131
3522,1623,12091.0,100870.0,197
3523,5779,17472.0,120710.0,183
3524,5352,16917.0,102791.0,163
3525,4801,16210.0,120120.0,202
3526,6572,18515.0,103427.0,145
3527,1523,11972.0,120557.0,127
3528,4794,16202.0,120255.0,171
3529,4805,16218.0,110287.0,112
3530,5152,16658.0,102688.0,184
3531,6283,18133.0,103271.0,182
3532,382,10485.0,100201.0,165
3533,4676,16057.0,102448.0,161
3534,651,10817.0,100351.0,125
3535,5247,16774.0,120459.0,180
3536,6248,18084.0,110467.0,172
3537,540,10680.0,100292.0,175
3538,2820,13602.0,101495.0,177
3539,5142,16648.0,120547.0,171
3540,5319,16876.0,120470.0,148
3541,2,10004.0,100002.0,122
3542,1869,12404.0,100995.0,107
3543,5232,16753.0,102726.0,191
3544,4214,15462.0,120769.0,151
3545,6030,17792.0,120575.0,172
3546,4484,15797.0,102349.0,146
3547,6422,18318.0,120384.0,140
3548,4191,15434.0,120453.0,188
3549,3427,14406.0,110245.0,130
3550,6831,18849.0,103578.0,169
3551,5310,16866.0,120934.0,194
3552,5467,17060.0,102852.0,183
3553,188,10245.0,100099.0,198
3554,198,10257.0,110050.0,138
3555,6905,18940.0,103613.0,144
3556,6203,18022.0,120711.0,177
3557,5298,16849.0,110338.0,114
3558,3228,14149.0,110031.0,128
3559,4299,15568.0,102251.0,176
3560,3491,14498.0,120011.0,196
3561,4642,16009.0,102429.0,176
3562,534,10671.0,100288.0,19
3563,5435,17019.0,102832.0,147
3564,2241,12868.0,101185.0,173
3565,1383,11794.0,100739.0,166
3566,1161,11512.0,110044.0,151
3567,5355,16920.0,102794.0,178
3568,1322,11713.0,100707.0,174
3569,5875,17599.0,103062.0,168
3570,2026,12594.0,120627.0,152
3571,5292,16838.0,110492.0,129
3572,5900,17635.0,120750.0,173
3573,3848,14983.0,102011.0,191
3574,892,11148.0,100479.0,134
3575,6901,18936.0,110335.0,192
3576,4735,16132.0,102483.0,173
3577,6847,18868.0,103583.0,125
3578,4206,15451.0,102202.0,28
3579,5989,17744.0,120710.0,165
3580,1467,11900.0,100787.0,123
3581,2856,13650.0,101515.0,168
3582,2720,13484.0,101442.0,185
3583,2600,13329.0,101377.0,188
3584,1877,12416.0,110136.0,169
3585,2993,13828.0,101586.0,135
3586,6364,18241.0,110091.0,152
3587,3001,13838.0,101590.0,130
3588,6627,18582.0,103462.0,181
3589,5033,16515.0,110373.0,123
3590,6525,18449.0,103399.0,187
3591,10,10013.0,100004.0,95
3592,2383,13053.0,101263.0,21
3593,1340,11735.0,120652.0,185
3594,1999,12566.0,120574.0,146
3595,1862,12396.0,100991.0,22
3596,1511,11959.0,110381.0,141
3597,3593,14639.0,120886.0,173
3598,2845,13635.0,110195.0,169
3599,1139,11479.0,120761.0,130
3600,5070,16565.0,110035.0,179
3601,2111,12696.0,101122.0,27
3602,1650,12122.0,110475.0,179
3603,6452,18353.0,110479.0,173
3604,6184,17995.0,103214.0,166
3605,3604,14653.0,110256.0,181
3606,3254,14182.0,101716.0,24
3607,2595,13324.0,101372.0,21
3608,5249,16776.0,102734.0,167
3609,1851,12384.0,120757.0,174
3610,5901,17636.0,110379.0,117
3611,1696,12183.0,120479.0,184
3612,6494,18403.0,120380.0,165
3613,6650,18614.0,103474.0,169
3614,6875,18901.0,120200.0,165
3615,2365,13026.0,101253.0,182
3616,582,10732.0,100313.0,135
3617,3822,14947.0,120866.0,169
3618,6854,18876.0,103586.0,170
3619,6841,18859.0,103582.0,179
3620,3455,14454.0,101818.0,168
3621,4108,15321.0,120124.0,20
3622,3693,14772.0,110281.0,131
3623,3393,14358.0,110241.0,179
3624,1319,11707.0,120787.0,175
3625,2913,13724.0,120151.0,18
3626,599,10755.0,100323.0,21
3627,7045,19119.0,120955.0,141
3628,543,10684.0,110198.0,189
3629,3547,14577.0,101859.0,162
3630,6368,18246.0,103320.0,133
3631,519,10650.0,120209.0,185
3632,4868,16300.0,120110.0,170
3633,6198,18015.0,110491.0,132
3634,1135,11474.0,100608.0,122
3635,5011,16484.0,110482.0,168
3636,1685,12164.0,100902.0,27
3637,4031,15224.0,120811.0,162
3638,3072,13941.0,120086.0,138
3639,555,10697.0,100299.0,176
3640,390,10494.0,100207.0,165
3641,3338,14286.0,120599.0,164
3642,2782,13558.0,101477.0,127
3643,5856,17568.0,110435.0,106
3644,3514,14526.0,101845.0,170
3645,1095,11418.0,100584.0,178
3646,4776,16181.0,110341.0,153
3647,5537,17157.0,120677.0,15
3648,1198,11555.0,100640.0,170
3649,5237,16759.0,110399.0,188
3650,1325,11717.0,120706.0,167
3651,689,10874.0,110047.0,178
3652,2206,12822.0,101163.0,21
3653,4394,15688.0,102304.0,120
3654,4500,15818.0,102357.0,171
3655,2180,12787.0,101153.0,197
3656,5513,17126.0,102874.0,128
3657,5091,16588.0,120288.0,122
3658,243,10319.0,120626.0,177
3659,3299,14235.0,101741.0,164
3660,5514,17127.0,120100.0,22
3661,3332,14278.0,120169.0,104
3662,4122,15340.0,110306.0,158
3663,3214,14130.0,101697.0,178
3664,3998,15178.0,120767.0,157
3665,2523,13234.0,120726.0,135
3666,679,10863.0,120005.0,164
3667,1753,12253.0,100935.0,177
3668,6698,18680.0,120076.0,164
3669,2499,13205.0,101320.0,19
3670,5736,17419.0,102988.0,162
3671,3526,14547.0,110523.0,151
3672,1436,11857.0,100767.0,149
3673,4422,15723.0,120601.0,18
3674,2408,13081.0,101277.0,169
3675,6243,18076.0,110506.0,172
3676,4436,15740.0,110313.0,184
3677,859,11105.0,100463.0,172
3678,6043,17806.0,103144.0,194
3679,3325,14266.0,120205.0,181
3680,5617,17259.0,102927.0,26
3681,6757,18751.0,120137.0,171
3682,5289,16833.0,120226.0,171
3683,1798,12312.0,110038.0,192
3684,5006,16479.0,102622.0,23
3685,5930,17674.0,103090.0,24
3686,5689,17354.0,102965.0,182
3687,5522,17137.0,102877.0,140
3688,5665,17320.0,110413.0,113
3689,5409,16988.0,102822.0,199
3690,6189,18001.0,103219.0,164
3691,6583,18528.0,103433.0,195
3692,5917,17655.0,103081.0,183
3693,1013,11309.0,100536.0,165
3694,4407,15706.0,102312.0,128
3695,6280,18130.0,110410.0,164
3696,5847,17558.0,110235.0,138
3697,4961,16419.0,110313.0,178
3698,4705,16096.0,110222.0,133
3699,6975,19029.0,110311.0,174
3700,6787,18791.0,110282.0,180
3701,5354,16919.0,102793.0,193
3702,1807,12324.0,110128.0,134
3703,2944,13768.0,101561.0,148
3704,5472,17067.0,110463.0,165
3705,5300,16851.0,102762.0,27
3706,3099,13976.0,120355.0,114
3707,6150,17947.0,103198.0,168
3708,4188,15431.0,102190.0,158
3709,1502,11945.0,100806.0,181
3710,5923,17664.0,103084.0,183
3711,2224,12846.0,120036.0,185
3712,3174,14073.0,101678.0,171
3713,5951,17700.0,110029.0,174
3714,3813,14933.0,120186.0,181
3715,2345,12998.0,110510.0,169
3716,463,10585.0,100248.0,172
3717,7000,19060.0,110060.0,179
3718,2251,12879.0,120555.0,160
3719,2028,12596.0,101078.0,24
3720,5821,17528.0,103036.0,165
3721,5307,16861.0,102766.0,26
3722,3041,13901.0,101608.0,176
3723,6000,17757.0,110447.0,134
3724,1873,12411.0,100996.0,172
3725,3197,14107.0,120399.0,157
3726,688,10873.0,120007.0,162
3727,4331,15607.0,102268.0,187
3728,4105,15316.0,102142.0,124
3729,920,11177.0,110507.0,163
3730,1125,11463.0,100601.0,26
3731,5002,16474.0,102619.0,24
3732,5064,16558.0,120081.0,162
3733,903,11160.0,100485.0,170
3734,3117,13999.0,110143.0,157
3735,4003,15187.0,120139.0,177
3736,126,10167.0,100069.0,167
3737,2315,12956.0,101225.0,94
3738,338,10433.0,100180.0,152
3739,685,10870.0,120672.0,173
3740,6668,18637.0,103487.0,127
3741,5082,16578.0,102656.0,146
3742,3440,14429.0,110246.0,185
3743,2908,13719.0,110230.0,18
3744,6023,17783.0,120657.0,153
3745,2014,12582.0,110333.0,131
3746,6678,18650.0,120405.0,167
3747,4001,15184.0,110301.0,182
3748,4388,15678.0,102299.0,169
3749,2674,13423.0,110020.0,184
3750,2070,12646.0,120883.0,199
3751,2300,12938.0,120289.0,167
3752,4219,15468.0,102209.0,182
3753,6344,18216.0,103305.0,150
3754,799,11028.0,110061.0,162
3755,5245,16770.0,102732.0,24
3756,5399,16974.0,102815.0,23
3757,39,10051.0,100024.0,204
3758,1470,11903.0,100789.0,163
3759,3545,14574.0,101857.0,131
3760,219,10287.0,100119.0,140
3761,2537,13253.0,101340.0,183
3762,4814,16227.0,110145.0,133
3763,5518,17131.0,102875.0,127
3764,1288,11667.0,110095.0,150
3765,766,10977.0,100403.0,128
3766,574,10723.0,120065.0,184
3767,1183,11536.0,120217.0,172
3768,6430,18326.0,103352.0,118
3769,683,10868.0,110045.0,168
3770,2272,12905.0,101203.0,20
3771,6176,17985.0,120766.0,178
3772,4048,15245.0,102112.0,167
3773,5729,17407.0,120672.0,184
3774,3788,14902.0,101984.0,187
3775,2201,12813.0,110505.0,136
3776,2603,13333.0,101379.0,162
3777,6582,18527.0,103432.0,179
3778,760,10969.0,110496.0,151
3779,1732,12228.0,110062.0,123
3780,6479,18386.0,110482.0,177
3781,5770,17461.0,120450.0,165
3782,6206,18025.0,103226.0,21
3783,2442,13128.0,120647.0,181
3784,3975,15144.0,120715.0,132
3785,4027,15219.0,102098.0,192
3786,2092,12672.0,110150.0,181
3787,579,10729.0,100311.0,171
3788,2840,13627.0,101508.0,176
3789,1529,11978.0,110167.0,179
3790,6384,18269.0,120072.0,169
3791,6735,18726.0,103527.0,192
3792,5451,17042.0,102843.0,190
3793,977,11257.0,110075.0,184
3794,6830,18848.0,103577.0,154
3795,6012,17772.0,110449.0,193
3796,548,10690.0,100295.0,148
3797,2752,13520.0,120099.0,169
3798,347,10447.0,120352.0,170
3799,5649,17300.0,120560.0,188
3800,2516,13227.0,101329.0,132
3801,3762,14867.0,101969.0,129
3802,1218,11581.0,100651.0,184
3803,3279,14210.0,101729.0,186
3804,2891,13700.0,110104.0,176
3805,2759,13528.0,120396.0,15
3806,4554,15889.0,110365.0,170
3807,4846,16271.0,102539.0,129
3808,2528,13244.0,120147.0,164
3809,4736,16133.0,120617.0,131
3810,3463,14463.0,120409.0,174
3811,1441,11865.0,100771.0,127
3812,6473,18379.0,103372.0,186
3813,467,10589.0,110179.0,191
3814,6920,18959.0,103621.0,109
3815,4269,15530.0,102235.0,145
3816,2503,13210.0,101323.0,160
3817,1591,12049.0,100853.0,182
3818,4603,15956.0,120730.0,177
3819,1283,11660.0,110094.0,165
3820,2617,13350.0,120165.0,100
3821,2161,12762.0,120229.0,175
3822,5782,17476.0,120387.0,20
3823,6499,18411.0,103386.0,176
3824,2747,13512.0,110191.0,124
3825,1074,11385.0,100573.0,186
3826,5934,17678.0,110176.0,169
3827,1874,12412.0,110135.0,164
3828,4284,15548.0,102242.0,186
3829,1335,11729.0,100716.0,182
3830,1498,11941.0,100803.0,25
3831,5681,17341.0,102961.0,21
3832,3971,15140.0,102075.0,27
3833,3571,14609.0,120224.0,190
3834,6538,18467.0,103405.0,145
3835,7072,19153.0,103701.0,153
3836,4699,16090.0,120010.0,183
3837,256,10336.0,100134.0,176
3838,5188,16700.0,110392.0,169
3839,6131,17923.0,110459.0,173
3840,6116,17897.0,110387.0,161
3841,5378,16950.0,102805.0,22
3842,1140,11481.0,100611.0,188
3843,5268,16805.0,102747.0,26
3844,4531,15857.0,110331.0,175
3845,5741,17425.0,120148.0,186
3846,18,10021.0,100011.0,27
3847,6421,18314.0,103349.0,190
3848,1759,12261.0,100937.0,173
3849,4024,15215.0,102096.0,180
3850,5986,17741.0,120013.0,167
3851,808,11041.0,120885.0,172
3852,3617,14670.0,101885.0,126
3853,2515,13226.0,101328.0,28
3854,5229,16750.0,120318.0,176
3855,119,10155.0,120164.0,188
3856,5101,16600.0,110189.0,177
3857,1770,12273.0,120287.0,139
3858,2692,13446.0,120680.0,172
3859,5197,16712.0,110394.0,160
3860,5443,17030.0,102838.0,170
3861,755,10964.0,100397.0,173
3862,2579,13304.0,101359.0,160
3863,1659,12133.0,100886.0,132
3864,4010,15200.0,110302.0,189
3865,5910,17646.0,110440.0,159
3866,1892,12434.0,120381.0,187
3867,6674,18644.0,103491.0,156
3868,2293,12930.0,101214.0,160
3869,1355,11762.0,110100.0,145
3870,4939,16391.0,102587.0,186
3871,4097,15306.0,120042.0,177
3872,714,10907.0,100379.0,158
3873,2113,12699.0,101123.0,172
3874,999,11288.0,100529.0,156
3875,3033,13891.0,101605.0,174
3876,6183,17994.0,110463.0,176
3877,673,10855.0,100364.0,126
3878,3277,14208.0,101727.0,145
3879,7007,19067.0,103667.0,23
3880,3961,15126.0,120166.0,16
3881,2654,13398.0,101407.0,170
3882,3904,15049.0,102044.0,51
3883,3478,14480.0,101829.0,167
3884,92,10121.0,100051.0,123
3885,471,10593.0,120118.0,157
3886,2911,13722.0,120467.0,171
3887,5301,16853.0,102763.0,144
3888,183,10239.0,120116.0,160
3889,1229,11595.0,120915.0,129
3890,5129,16633.0,110029.0,135
3891,1306,11690.0,100700.0,24
3892,1853,12386.0,100985.0,136
3893,2853,13646.0,110385.0,177
3894,2957,13782.0,101568.0,133
3895,6350,18227.0,103309.0,161
3896,399,10508.0,100212.0,23
3897,1950,12503.0,101038.0,188
3898,3906,15051.0,120818.0,173
3899,1978,12542.0,101053.0,23
3900,2134,12729.0,101134.0,18
3901,7020,19085.0,120700.0,154
3902,3212,14126.0,110228.0,181
3903,1865,12400.0,120380.0,153
3904,1405,11824.0,100750.0,24
3905,1277,11652.0,120313.0,166
3906,5510,17121.0,102871.0,161
3907,6825,18842.0,110526.0,147
3908,2990,13823.0,110372.0,143
3909,3853,14990.0,120625.0,158
3910,3405,14374.0,101790.0,193
3911,475,10598.0,110133.0,137
3912,351,10451.0,100189.0,153
3913,6556,18492.0,110155.0,173
3914,1703,12193.0,100912.0,202
3915,4640,16007.0,102427.0,177
3916,5277,16817.0,102753.0,173
3917,6324,18192.0,110348.0,173
3918,6069,17835.0,103157.0,180
3919,1412,11831.0,120435.0,155
3920,5261,16792.0,120074.0,106
3921,2049,12619.0,101089.0,176
3922,2828,13613.0,110241.0,164
3923,6133,17925.0,120960.0,181
3924,5393,16967.0,120096.0,168
3925,6522,18442.0,120070.0,174
3926,6003,17760.0,103119.0,135
3927,1602,12064.0,100861.0,175
3928,1532,11982.0,100823.0,174
3929,1825,12346.0,110218.0,178
3930,905,11162.0,100486.0,118
3931,4583,15931.0,120891.0,161
3932,6121,17904.0,103183.0,191
3933,4746,16144.0,102492.0,159
3934,4605,15958.0,102409.0,126
3935,2124,12714.0,120479.0,162
3936,6849,18870.0,110483.0,166
3937,5728,17405.0,120543.0,172
3938,909,11166.0,100487.0,164
3939,1059,11363.0,100564.0,168
3940,403,10513.0,120149.0,170
3941,5055,16546.0,102645.0,182
3942,433,10549.0,120145.0,162
3943,4065,15266.0,102125.0,180
3944,4843,16267.0,120171.0,168
3945,1358,11765.0,100724.0,146
3946,3082,13954.0,110440.0,130
3947,1636,12107.0,100877.0,131
3948,2649,13391.0,101404.0,164
3949,5648,17299.0,102944.0,121
3950,2642,13383.0,101400.0,182
3951,2306,12945.0,101222.0,21
3952,181,10237.0,120603.0,156
3953,2509,13219.0,101326.0,176
3954,4498,15816.0,102356.0,26
3955,681,10865.0,100367.0,161
3956,1454,11886.0,120532.0,139
3957,2722,13486.0,110097.0,190
3958,2693,13448.0,120421.0,178
3959,1016,11313.0,100538.0,146
3960,5222,16742.0,110172.0,171
3961,447,10563.0,100239.0,149
3962,4192,15435.0,120916.0,139
3963,6053,17817.0,120045.0,22
3964,2613,13346.0,101385.0,28
3965,4084,15289.0,120463.0,179
3966,4314,15587.0,110314.0,191
3967,4923,16368.0,102578.0,161
3968,3667,14737.0,101912.0,124
3969,2873,13674.0,120507.0,177
3970,1472,11905.0,100790.0,126
3971,4608,15961.0,120232.0,159
3972,3238,14162.0,101707.0,178
3973,150,10196.0,120911.0,173
3974,2226,12848.0,101176.0,198
3975,1713,12204.0,100916.0,176
3976,4861,16291.0,102548.0,137
3977,3562,14598.0,101865.0,152
3978,5296,16844.0,102760.0,170
3979,5109,16608.0,120532.0,181
3980,4970,16433.0,120194.0,173
3981,5844,17555.0,103049.0,199
3982,1641,12113.0,100881.0,144
3983,2384,13054.0,110206.0,181
3984,4051,15248.0,102115.0,196
3985,2449,13135.0,101294.0,21
3986,5069,16563.0,120232.0,156
3987,4982,16448.0,102608.0,173
3988,4544,15877.0,110187.0,19
3989,4588,15937.0,120301.0,182
3990,6282,18132.0,103270.0,165
3991,2929,13744.0,101554.0,188
3992,631,10791.0,100338.0,173
3993,2697,13453.0,101429.0,178
3994,4915,16359.0,110363.0,182
3995,6214,18037.0,103230.0,21
3996,4631,15993.0,102423.0,128
3997,4138,15364.0,110282.0,170
3998,6702,18685.0,103508.0,137
3999,2045,12614.0,110143.0,154
4000,2756,13525.0,101462.0,174
4001,4298,15567.0,102250.0,21
4002,5787,17483.0,103016.0,174
4003,3259,14188.0,120241.0,111
4004,3472,14473.0,110479.0,168
4005,4839,16263.0,102535.0,177
4006,283,10366.0,110417.0,177
4007,4581,15928.0,110224.0,184
4008,6603,18552.0,110493.0,186
4009,4044,15240.0,102109.0,28
4010,3267,14197.0,110233.0,163
4011,4991,16462.0,110142.0,113
4012,858,11104.0,100462.0,21
4013,5607,17247.0,102920.0,23
4014,5619,17261.0,102929.0,133
4015,1890,12432.0,120130.0,188
4016,2978,13807.0,101581.0,151
4017,3903,15048.0,102043.0,180
4018,110,10144.0,100061.0,182
4019,7103,19188.0,120285.0,175
4020,4171,15406.0,102179.0,165
4021,5375,16946.0,120460.0,158
4022,736,10937.0,120654.0,187
4023,6679,18651.0,103493.0,179
4024,2425,13105.0,101283.0,194
4025,818,11052.0,100434.0,128
4026,2309,12949.0,101223.0,178
4027,4285,15549.0,120902.0,136
4028,5624,17266.0,102931.0,23
4029,1495,11936.0,110107.0,170
4030,1609,12073.0,110320.0,128
4031,3218,14136.0,101698.0,195
4032,4340,15621.0,120003.0,187
4033,6781,18780.0,103551.0,22
4034,1540,11993.0,100827.0,23
4035,1334,11728.0,100715.0,26
4036,992,11278.0,110246.0,167
4037,3202,14113.0,101692.0,143
4038,2358,13015.0,101249.0,147
4039,3963,15129.0,110391.0,186
4040,6177,17986.0,103209.0,111
4041,2592,13321.0,110275.0,110
4042,6707,18692.0,120513.0,171
4043,4474,15786.0,110324.0,181
4044,1193,11548.0,110478.0,175
4045,7068,19148.0,103699.0,22
4046,5833,17543.0,120141.0,167
4047,5709,17382.0,120291.0,161
4048,7031,19097.0,110384.0,178
4049,727,10924.0,100385.0,143
4050,6017,17777.0,120377.0,134
4051,1962,12523.0,101043.0,165
4052,5803,17506.0,103026.0,137
4053,2847,13637.0,110196.0,178
4054,5021,16495.0,102630.0,194
4055,5501,17107.0,102866.0,172
4056,6255,18094.0,103254.0,19
4057,1230,11596.0,100655.0,28
4058,557,10701.0,100300.0,150
4059,2434,13116.0,101288.0,127
4060,3990,15164.0,102083.0,172
4061,2666,13413.0,101413.0,149
4062,6600,18549.0,120557.0,174
4063,3373,14327.0,101779.0,172
4064,3340,14288.0,101762.0,23
4065,7062,19138.0,103695.0,164
4066,1371,11781.0,100731.0,22
4067,1803,12319.0,110127.0,201
4068,1349,11751.0,100721.0,135
4069,6803,18814.0,120399.0,143
4070,3293,14229.0,120664.0,17
4071,4302,15571.0,102253.0,153
4072,4975,16439.0,120439.0,165
4073,3447,14441.0,101816.0,135
4074,1360,11767.0,100725.0,191
4075,5990,17745.0,103113.0,181
4076,3886,15028.0,102036.0,124
4077,27,10036.0,120944.0,162
4078,1247,11619.0,100665.0,162
4079,5015,16488.0,102625.0,146
4080,438,10554.0,110356.0,173
4081,5953,17702.0,120321.0,161
4082,5157,16663.0,110187.0,178
4083,5252,16782.0,102735.0,186
4084,2432,13114.0,101287.0,186
4085,5839,17549.0,103046.0,25
4086,4765,16168.0,102500.0,187
4087,2952,13777.0,110232.0,125
4088,1010,11304.0,110084.0,179
4089,6141,17934.0,120878.0,18
4090,6870,18896.0,103594.0,23
4091,1479,11914.0,100793.0,183
4092,315,10406.0,100165.0,105
4093,3205,14117.0,110194.0,173
4094,1983,12548.0,101055.0,22
4095,4657,16029.0,102439.0,181
4096,3449,14444.0,110168.0,170
4097,5565,17198.0,102897.0,170
4098,3560,14594.0,110474.0,174
4099,1369,11779.0,120152.0,21
4100,518,10649.0,100279.0,194
4101,4275,15538.0,102238.0,167
4102,4039,15234.0,102105.0,183
4103,6179,17988.0,103211.0,175
4104,2466,13163.0,101303.0,127
4105,2202,12814.0,110481.0,125
4106,4857,16284.0,110358.0,151
4107,1388,11801.0,110054.0,179
4108,5198,16713.0,120091.0,189
4109,1389,11802.0,110168.0,160
4110,1988,12553.0,101057.0,189
4111,693,10880.0,100371.0,159
4112,3176,14076.0,101679.0,161
4113,5460,17052.0,102848.0,144
4114,7081,19163.0,110346.0,154
4115,101,10134.0,100056.0,177
4116,6516,18434.0,103395.0,167
4117,5371,16942.0,110177.0,136
4118,6134,17927.0,120299.0,18
4119,2899,13709.0,101538.0,172
4120,734,10933.0,110054.0,176
4121,4854,16280.0,102544.0,169
4122,846,11089.0,100455.0,148
4123,5874,17598.0,103061.0,113
4124,3676,14750.0,120357.0,132
4125,4713,16107.0,102469.0,138
4126,1535,11988.0,100824.0,175
4127,715,10910.0,120701.0,186
4128,6671,18641.0,103490.0,135
4129,7059,19134.0,103694.0,142
4130,2209,12825.0,110089.0,173
4131,2948,13772.0,101563.0,129
4132,3643,14705.0,101896.0,175
4133,6597,18546.0,103442.0,180
4134,6444,18344.0,103358.0,179
4135,749,10957.0,120259.0,18
4136,872,11121.0,120660.0,176
4137,5016,16489.0,120209.0,186
4138,6614,18566.0,103451.0,176
4139,3191,14097.0,120220.0,172
4140,4240,15495.0,102220.0,119
4141,7057,19132.0,110055.0,170
4142,4798,16206.0,120348.0,143
4143,2195,12806.0,101160.0,188
4144,672,10854.0,120293.0,175
4145,4698,16089.0,102460.0,139
4146,2018,12586.0,101072.0,134
4147,2419,13095.0,110174.0,190
4148,702,10889.0,110050.0,141
4149,5781,17475.0,110005.0,173
4150,1521,11970.0,100818.0,114
4151,5442,17029.0,102837.0,111
4152,3075,13944.0,110326.0,154
4153,2914,13725.0,110291.0,164
4154,1868,12403.0,100994.0,125
4155,4019,15209.0,102094.0,151
4156,5208,16725.0,102716.0,158
4157,5862,17577.0,120795.0,117
4158,242,10316.0,100129.0,25
4159,2673,13422.0,101417.0,180
4160,6093,17870.0,110455.0,195
4161,2790,13568.0,101480.0,23
4162,6224,18049.0,103237.0,180
4163,1901,12443.0,120505.0,171
4164,3580,14623.0,120022.0,141
4165,800,11030.0,100423.0,191
4166,6098,17875.0,120084.0,174
4167,2833,13618.0,101502.0,173
4168,4102,15312.0,120924.0,156
4169,642,10804.0,100346.0,186
4170,4255,15514.0,120188.0,165
4171,3144,14037.0,101666.0,119
4172,2717,13480.0,110235.0,18
4173,3187,14092.0,110224.0,179
4174,1969,12532.0,101047.0,173
4175,1330,11723.0,110096.0,156
4176,4664,16041.0,120917.0,123
4177,630,10790.0,110182.0,171
4178,6658,18626.0,103479.0,194
4179,5822,17529.0,120206.0,178
4180,5546,17171.0,102887.0,178
4181,4234,15486.0,102219.0,148
4182,5913,17650.0,103079.0,133
4183,6104,17883.0,103178.0,186
4184,269,10351.0,100145.0,159
4185,2296,12933.0,120833.0,18
4186,609,10766.0,100327.0,180
4187,381,10484.0,100200.0,178
4188,2220,12837.0,120943.0,172
4189,3895,15037.0,120417.0,168
4190,1731,12227.0,100925.0,183
4191,1882,12423.0,101002.0,172
4192,348,10448.0,100186.0,177
4193,4502,15820.0,110332.0,180
4194,4653,16024.0,102436.0,175
4195,3554,14588.0,120891.0,172
4196,5034,16516.0,120701.0,189
4197,677,10860.0,120552.0,149
4198,1403,11822.0,100748.0,176
4199,77,10104.0,100045.0,24
4200,5756,17444.0,103000.0,136
4201,3899,15043.0,120448.0,175
4202,5139,16645.0,102686.0,112
4203,3106,13985.0,120838.0,165
4204,3320,14260.0,110510.0,189
4205,4802,16213.0,110403.0,170
4206,6818,18835.0,120842.0,137
4207,6355,18232.0,120577.0,21
4208,4865,16296.0,102549.0,136
4209,1850,12380.0,100984.0,141
4210,1992,12558.0,101061.0,192
4211,3760,14865.0,101968.0,130
4212,4778,16183.0,120175.0,168
4213,3056,13923.0,120322.0,18
4214,5789,17485.0,103017.0,175
4215,3251,14179.0,101713.0,26
4216,2189,12800.0,101156.0,195
4217,2903,13714.0,101540.0,23
4218,5912,17649.0,103078.0,186
4219,5148,16654.0,110387.0,139
4220,6935,18976.0,103630.0,24
4221,1219,11582.0,100652.0,170
4222,789,11009.0,110347.0,186
4223,6647,18610.0,103472.0,130
4224,1468,11901.0,100788.0,24
4225,4946,16401.0,110433.0,164
4226,6511,18426.0,103391.0,23
4227,140,10183.0,100074.0,23
4228,2348,13002.0,110059.0,154
4229,5240,16764.0,120331.0,170
4230,137,10180.0,100073.0,176
4231,97,10128.0,110455.0,174
4232,3369,14323.0,101776.0,120
4233,54,10074.0,100033.0,21
4234,4379,15667.0,102295.0,117
4235,3996,15175.0,120382.0,185
4236,5707,17378.0,120077.0,181
4237,495,10620.0,110522.0,148
4238,4851,16277.0,120702.0,171
4239,3735,14833.0,101953.0,159
4240,4142,15369.0,120267.0,172
4241,7088,19170.0,120682.0,173
4242,74,10101.0,100043.0,156
4243,1237,11603.0,100659.0,181
4244,6715,18701.0,103518.0,178
